distance_km,time_of_day,day_of_week,traffic_level,weather_level,current_delay,is_weekend,is_rush_hour,crowd_level
4.75,19,5,7,2,14.7,1,1,761.0
2.76,20,5,7,1,11.7,1,1,851.0
26.93,13,6,4,0,17.1,1,0,198.0
7.3,22,0,1,0,3.8,0,0,195.0
2.22,6,5,1,0,3.0,1,0,168.0
4.31,9,2,8,1,14.4,0,1,820.0
5.82,11,3,3,0,6.6,0,0,405.0
10.44,15,6,4,1,11.7,1,0,418.0
4.32,14,6,4,0,6.5,1,0,383.0
6.45,15,1,3,1,6.8,0,0,256.0
8.81,19,3,6,0,10.1,0,1,937.0
9.99,9,1,8,3,19.4,0,1,845.0
6.8,18,4,6,0,8.5,0,1,847.0
21.78,15,5,5,2,17.3,1,0,365.0
11.69,13,2,3,1,6.4,0,0,385.0
11.25,9,0,8,0,16.7,0,1,799.0
10.98,9,0,9,2,21.8,0,1,809.0
15.29,11,0,6,4,21.9,0,0,434.0
8.4,18,2,8,2,18.3,0,1,849.0
3.12,13,6,3,4,15.9,1,0,320.0
9.66,7,1,6,0,12.8,0,0,552.0
10.53,18,2,8,3,18.1,0,1,869.0
16.87,17,4,9,3,21.8,0,1,989.0
2.86,21,4,4,2,14.1,0,0,453.0
3.5,14,1,2,3,11.0,0,0,410.0
7.47,17,0,7,2,13.8,0,1,867.0
11.19,13,1,4,1,12.5,0,0,408.0
2.4,17,1,7,1,12.4,0,1,895.0
2.93,12,0,2,0,2.4,0,0,466.0
13.04,7,3,5,1,17.9,0,0,515.0
2.5,22,4,4,0,6.2,0,0,511.0
3.54,17,4,7,2,13.0,0,1,896.0
13.59,16,6,2,1,8.8,1,0,242.0
11.08,13,2,2,0,3.8,0,0,416.0
4.36,17,4,7,0,12.6,0,1,856.0
10.22,7,6,4,0,7.1,1,0,270.0
8.91,9,0,9,1,14.8,0,1,821.0
6.61,7,5,1,0,0.7,1,0,245.0
5.37,7,0,5,0,11.4,0,0,517.0
9.94,5,3,3,0,5.0,0,0,381.0
2.7,18,5,4,0,8.7,1,1,666.0
9.87,8,3,5,0,7.2,0,1,728.0
8.33,19,3,5,0,7.7,0,1,724.0
8.76,20,4,8,2,17.4,0,1,785.0
3.41,8,4,7,2,14.7,0,1,900.0
17.15,17,5,7,4,20.4,1,1,685.0
4.37,12,6,1,0,1.4,1,0,267.0
4.94,20,0,5,0,8.6,0,1,739.0
6.42,13,2,2,0,2.1,0,0,409.0
11.06,10,5,7,1,12.3,1,1,687.0
8.58,9,2,9,0,15.5,0,1,780.0
1.79,20,3,8,0,13.0,0,1,904.0
7.22,8,5,6,1,15.5,1,1,666.0
7.66,18,6,5,0,10.2,1,1,675.0
17.42,8,1,7,1,13.4,0,1,848.0
5.75,17,6,6,1,10.0,1,1,662.0
10.42,12,4,5,3,19.1,0,0,486.0
34.89,7,0,5,0,11.9,0,0,293.0
15.51,7,6,5,0,11.7,1,0,323.0
3.25,9,2,7,1,11.1,0,1,825.0
12.07,18,1,9,0,16.6,0,1,883.0
9.89,17,3,5,0,7.4,0,1,700.0
5.6,8,4,7,0,19.9,0,1,907.0
12.17,13,3,4,0,8.5,0,0,489.0
3.21,7,0,2,0,5.1,0,0,402.0
4.45,17,5,6,1,13.3,1,1,674.0
6.47,18,2,9,2,18.0,0,1,882.0
5.41,19,0,9,0,16.2,0,1,849.0
11.3,19,3,8,1,13.7,0,1,925.0
7.08,10,4,7,5,20.1,0,1,888.0
5.0,9,0,7,0,12.1,0,1,893.0
15.34,19,6,7,2,16.5,1,1,721.0
11.01,7,4,3,0,13.8,0,0,399.0
2.14,6,6,4,4,22.8,1,0,426.0
2.1,9,4,6,0,7.6,0,1,776.0
5.02,18,0,6,0,11.1,0,1,842.0
2.39,17,1,10,5,24.6,0,1,939.0
13.76,22,6,4,1,11.7,1,0,377.0
4.62,10,3,5,0,14.7,0,1,870.0
10.41,9,0,7,2,17.3,0,1,794.0
11.96,10,0,6,3,15.0,0,1,884.0
1.22,18,3,8,0,10.8,0,1,904.0
4.78,8,4,7,0,10.8,0,1,859.0
6.25,21,1,1,0,0.8,0,0,304.0
8.84,13,1,5,4,15.0,0,0,494.0
13.26,18,4,7,0,11.2,0,1,763.0
27.69,18,3,7,0,18.0,0,1,851.0
20.42,13,0,5,0,14.4,0,0,391.0
7.01,18,0,8,0,14.4,0,1,815.0
6.95,10,1,7,1,11.7,0,1,745.0
19.06,18,3,6,0,15.5,0,1,680.0
7.3,18,2,6,0,9.7,0,1,733.0
4.7,15,0,3,0,5.5,0,0,421.0
13.91,8,6,5,0,15.3,1,1,568.0
9.15,22,4,3,0,5.2,0,0,338.0
2.07,21,4,4,0,5.1,0,0,316.0
5.79,16,1,3,2,8.8,0,0,516.0
2.46,22,4,2,0,3.2,0,0,391.0
0.54,13,6,2,0,4.1,1,0,324.0
22.24,10,4,9,1,20.0,0,1,741.0
7.98,12,2,5,2,12.6,0,0,540.0
5.95,6,2,4,1,8.5,0,0,525.0
4.99,14,6,5,5,17.0,1,0,453.0
7.4,17,0,6,0,12.0,0,1,752.0
4.94,7,1,4,0,6.4,0,0,452.0
3.3,9,0,7,0,19.4,0,1,883.0
5.17,17,4,8,0,12.6,0,1,881.0
17.87,18,3,8,5,23.6,0,1,914.0
13.71,22,0,3,1,7.4,0,0,436.0
5.18,9,6,6,2,13.7,1,1,692.0
23.68,19,3,10,5,30.4,0,1,959.0
6.95,8,1,10,3,30.7,0,1,926.0
3.95,7,6,0,0,1.9,1,0,97.0
9.43,17,4,8,3,22.6,0,1,854.0
19.71,12,0,4,0,8.5,0,0,326.0
17.33,18,5,6,0,15.0,1,1,669.0
4.11,9,0,9,1,24.9,0,1,952.0
2.75,8,6,7,3,20.1,1,1,807.0
5.55,14,2,2,2,6.9,0,0,530.0
10.54,7,2,5,0,9.2,0,0,389.0
12.52,9,0,10,3,25.7,0,1,793.0
15.76,8,6,6,0,15.8,1,1,681.0
8.3,9,3,5,1,10.8,0,1,736.0
8.49,18,4,6,0,9.0,0,1,702.0
8.08,7,5,3,0,3.8,1,0,271.0
14.45,16,3,5,0,10.6,0,0,360.0
12.67,15,2,3,3,12.4,0,0,385.0
3.99,14,5,3,5,13.1,1,0,497.0
11.65,13,3,5,0,7.8,0,0,418.0
13.84,17,1,9,0,17.2,0,1,805.0
14.57,19,5,6,0,11.2,1,1,752.0
9.15,8,5,8,2,19.7,1,1,752.0
8.81,18,1,8,1,13.4,0,1,755.0
7.17,6,4,5,1,12.1,0,0,378.0
7.72,13,6,2,0,5.9,1,0,274.0
21.4,13,5,3,0,8.2,1,0,144.0
7.91,8,1,7,3,23.2,0,1,802.0
4.25,7,5,3,1,6.3,1,0,305.0
9.29,6,0,2,0,12.1,0,0,448.0
12.36,6,4,4,0,9.4,0,0,472.0
14.18,15,3,3,0,5.5,0,0,396.0
3.27,8,0,7,0,11.7,0,1,816.0
18.66,18,5,5,0,9.2,1,1,579.0
12.05,20,2,7,2,15.4,0,1,839.0
17.99,9,5,6,0,10.5,1,1,745.0
2.31,8,6,6,0,9.6,1,1,715.0
14.94,11,4,5,1,10.0,0,0,389.0
3.13,19,4,5,0,7.7,0,1,760.0
6.05,11,0,2,0,6.4,0,0,362.0
12.31,7,6,3,3,18.6,1,0,389.0
2.88,22,4,2,0,6.3,0,0,346.0
4.91,13,2,6,2,12.8,0,0,527.0
2.27,10,0,8,0,10.6,0,1,870.0
12.1,19,3,6,0,14.4,0,1,787.0
3.93,20,6,7,0,10.6,1,1,655.0
7.55,13,6,4,1,7.6,1,0,326.0
9.91,9,0,5,0,7.3,0,1,706.0
9.22,13,5,2,2,6.9,1,0,299.0
8.64,8,0,5,0,15.5,0,1,728.0
8.63,13,2,4,1,12.2,0,0,508.0
2.41,8,3,6,0,9.0,0,1,805.0
6.3,16,0,3,0,9.5,0,0,307.0
8.58,18,0,5,1,9.4,0,1,684.0
7.94,21,6,1,0,8.1,1,0,339.0
6.84,19,4,7,0,10.5,0,1,786.0
4.37,7,5,3,1,6.7,1,0,305.0
9.08,8,3,5,2,14.5,0,1,858.0
10.26,14,3,3,2,8.6,0,0,403.0
5.43,9,0,8,0,11.2,0,1,751.0
14.24,3,3,2,0,4.5,0,0,268.0
18.91,18,5,6,0,10.2,1,1,671.0
7.66,10,1,5,0,9.3,0,1,875.0
4.06,6,3,4,0,4.9,0,0,469.0
2.85,13,2,1,0,1.5,0,0,337.0
5.98,22,6,2,0,2.7,1,0,264.0
7.26,17,1,8,1,20.6,0,1,860.0
2.72,8,0,7,0,13.4,0,1,703.0
5.85,13,1,3,0,11.8,0,0,414.0
13.76,20,1,6,0,9.5,0,1,780.0
1.02,6,5,1,0,0.9,1,0,382.0
8.0,16,1,3,2,11.9,0,0,497.0
4.89,17,2,6,0,9.0,0,1,899.0
7.43,17,1,6,0,15.6,0,1,892.0
19.56,7,5,4,3,17.2,1,0,421.0
7.18,20,4,8,0,17.0,0,1,834.0
6.45,9,3,5,0,18.7,0,1,808.0
11.59,6,5,1,2,8.3,1,0,179.0
9.16,7,0,3,1,6.6,0,0,404.0
8.03,12,4,5,4,17.7,0,0,547.0
9.39,6,2,5,3,14.1,0,0,465.0
16.23,18,2,7,1,20.8,0,1,707.0
13.19,19,1,6,0,9.9,0,1,843.0
6.13,3,0,2,0,3.0,0,0,392.0
18.9,18,4,7,0,17.9,0,1,868.0
5.12,22,5,2,1,5.5,1,0,348.0
8.01,5,6,5,3,12.8,1,0,476.0
8.66,17,1,7,0,10.0,0,1,857.0
5.92,23,5,3,3,11.0,1,0,322.0
17.62,18,0,9,1,17.1,0,1,787.0
5.7,13,5,2,0,4.5,1,0,258.0
6.78,19,3,6,3,21.3,0,1,795.0
14.45,17,6,3,1,9.8,1,1,718.0
5.27,9,0,5,0,7.8,0,1,762.0
2.62,8,5,6,0,7.6,1,1,727.0
8.17,13,3,4,0,9.9,0,0,335.0
3.33,10,3,5,0,6.4,0,1,813.0
3.03,9,3,8,1,13.0,0,1,829.0
1.05,8,4,8,3,17.4,0,1,979.0
1.21,19,4,8,1,21.8,0,1,847.0
1.31,17,2,9,3,19.0,0,1,1000.0
20.49,9,3,10,3,24.8,0,1,931.0
1.31,8,0,7,0,9.3,0,1,790.0
3.26,7,5,3,2,9.2,1,0,440.0
6.86,7,4,4,2,11.9,0,0,524.0
11.25,16,3,4,0,8.3,0,0,426.0
12.02,7,5,1,0,9.6,1,0,193.0
4.06,21,1,4,2,10.5,0,0,511.0
7.9,9,1,9,5,24.0,0,1,942.0
6.72,5,6,6,5,23.7,1,0,482.0
7.59,19,6,5,0,7.2,1,1,662.0
8.31,10,5,7,2,21.3,1,1,759.0
9.88,10,0,6,0,10.0,0,1,712.0
4.82,7,3,6,3,15.0,0,0,432.0
15.79,17,5,5,1,13.7,1,1,551.0
5.73,10,0,9,4,22.1,0,1,946.0
26.94,18,6,8,5,24.1,1,1,600.0
5.05,16,5,1,0,4.8,1,0,313.0
8.0,19,2,9,5,24.0,0,1,968.0
6.76,16,3,5,1,10.5,0,0,437.0
7.78,18,6,4,0,7.5,1,1,701.0
14.7,17,5,4,0,6.6,1,1,590.0
6.49,12,5,3,1,6.4,1,0,343.0
2.92,17,6,3,0,11.4,1,1,538.0
4.75,17,5,7,0,12.2,1,1,587.0
6.5,0,6,4,1,9.4,1,0,331.0
8.5,17,6,6,0,9.7,1,1,704.0
4.08,9,0,6,0,10.4,0,1,848.0
4.44,14,4,6,2,12.4,0,0,493.0
8.71,7,2,5,0,7.9,0,0,439.0
8.92,5,3,3,1,14.0,0,0,467.0
13.38,4,1,5,0,8.0,0,0,396.0
4.71,8,4,7,3,15.8,0,1,899.0
10.54,5,5,2,0,3.0,1,0,190.0
6.77,7,2,2,2,6.3,0,0,303.0
5.24,15,4,4,2,9.0,0,0,421.0
6.93,11,2,4,3,12.7,0,0,517.0
7.63,22,5,2,1,5.3,1,0,249.0
2.65,18,0,6,0,8.8,0,1,832.0
2.84,7,6,1,0,0.4,1,0,205.0
11.51,11,2,4,1,21.3,0,0,413.0
5.63,12,3,5,1,9.9,0,0,473.0
8.54,10,5,5,1,9.0,1,1,633.0
11.28,13,0,5,0,9.5,0,0,388.0
6.96,17,6,6,1,10.1,1,1,544.0
10.67,16,4,4,0,16.1,0,0,473.0
7.67,10,6,6,1,14.0,1,1,702.0
7.92,17,3,6,1,10.5,0,1,731.0
15.47,9,1,7,0,12.0,0,1,872.0
6.44,19,4,8,1,13.4,0,1,792.0
11.59,21,4,3,0,5.0,0,0,336.0
2.24,9,6,4,2,12.3,1,1,649.0
8.33,18,4,8,2,16.9,0,1,921.0
18.0,18,2,8,0,18.1,0,1,873.0
28.15,13,1,6,0,12.2,0,0,448.0
2.35,7,2,5,1,11.5,0,0,557.0
5.61,18,4,8,2,15.8,0,1,828.0
3.39,11,2,3,0,4.9,0,0,504.0
6.62,8,2,7,0,9.8,0,1,784.0
12.84,16,0,2,0,3.1,0,0,245.0
15.83,12,6,3,2,9.5,1,0,274.0
16.16,7,5,2,0,8.5,1,0,268.0
2.16,22,1,4,2,11.9,0,0,437.0
7.52,8,0,7,1,25.2,0,1,861.0
4.64,13,5,2,3,17.6,1,0,402.0
6.35,17,5,6,5,18.1,1,1,808.0
5.15,7,6,3,0,13.1,1,0,369.0
2.26,18,3,6,1,10.0,0,1,801.0
15.93,17,5,6,2,14.0,1,1,643.0
4.11,13,5,3,3,11.9,1,0,285.0
4.7,14,1,3,1,7.7,0,0,415.0
18.06,21,3,5,0,12.7,0,0,365.0
1.91,20,1,7,5,19.3,0,1,908.0
9.79,7,5,2,0,5.4,1,0,144.0
14.01,10,6,7,4,20.9,1,1,671.0
17.17,14,0,4,0,8.2,0,0,400.0
9.35,20,0,6,0,8.8,0,1,664.0
11.73,18,1,9,4,27.0,0,1,905.0
14.0,10,0,9,1,22.4,0,1,800.0
6.7,19,0,6,1,12.9,0,1,747.0
3.66,10,6,4,0,6.5,1,1,660.0
18.93,9,4,7,0,11.6,0,1,747.0
10.92,16,5,4,0,9.1,1,0,343.0
7.51,10,3,7,1,19.9,0,1,770.0
2.37,16,5,3,0,4.8,1,0,265.0
0.82,11,4,3,0,4.1,0,0,480.0
9.66,18,1,8,0,11.8,0,1,792.0
0.75,21,1,5,4,15.3,0,0,560.0
7.45,9,3,9,3,19.6,0,1,869.0
4.26,13,2,2,0,1.8,0,0,400.0
5.14,17,5,6,5,18.4,1,1,641.0
16.27,8,2,8,0,13.3,0,1,850.0
4.29,18,2,8,0,13.3,0,1,807.0
7.72,15,3,6,0,9.0,0,0,375.0
4.31,7,1,3,3,10.0,0,0,393.0
9.06,19,6,6,0,11.4,1,1,666.0
8.21,11,0,2,0,6.0,0,0,360.0
7.46,8,5,6,4,19.2,1,1,777.0
14.03,8,4,7,2,21.5,0,1,754.0
1.91,18,6,6,2,19.3,1,1,818.0
1.45,20,2,6,2,13.7,0,1,809.0
2.78,10,6,6,1,13.6,1,1,696.0
8.24,6,6,3,0,9.0,1,0,290.0
10.13,7,3,6,2,22.2,0,0,547.0
0.5,17,1,7,0,9.8,0,1,821.0
10.04,10,1,7,0,10.2,0,1,749.0
5.71,11,1,5,5,17.5,0,0,517.0
19.23,10,4,7,0,12.7,0,1,821.0
9.55,12,6,3,0,5.1,1,0,350.0
17.84,17,3,6,0,10.6,0,1,751.0
15.75,14,6,4,3,12.7,1,0,350.0
5.72,8,5,6,5,21.7,1,1,936.0
12.87,13,4,4,0,5.9,0,0,410.0
5.71,12,5,1,0,1.5,1,0,268.0
20.75,14,6,3,2,9.6,1,0,265.0
6.12,7,6,2,1,9.3,1,0,332.0
10.45,7,1,3,0,7.3,0,0,196.0
23.21,14,4,4,0,8.9,0,0,406.0
10.76,9,3,5,1,9.6,0,1,678.0
5.27,16,6,0,0,5.1,1,0,209.0
2.5,10,1,8,2,15.7,0,1,794.0
1.93,8,5,5,0,8.0,1,1,641.0
10.01,17,3,7,2,20.7,0,1,821.0
6.93,11,6,4,1,7.4,1,0,390.0
2.82,8,5,5,1,11.4,1,1,783.0
11.98,18,2,7,2,15.7,0,1,934.0
11.87,12,5,1,0,11.6,1,0,266.0
6.84,20,1,9,0,14.5,0,1,832.0
18.34,8,0,8,1,15.7,0,1,839.0
1.59,19,3,7,2,20.6,0,1,827.0
5.43,18,2,8,3,19.9,0,1,833.0
10.72,7,0,1,0,5.8,0,0,315.0
3.11,14,6,2,2,17.2,1,0,360.0
12.76,17,0,7,0,14.0,0,1,657.0
15.26,13,4,4,0,12.6,0,0,455.0
0.51,11,1,5,0,9.2,0,0,480.0
18.73,21,2,5,3,18.9,0,0,502.0
10.29,17,1,8,1,13.8,0,1,729.0
4.95,21,2,4,0,7.2,0,0,381.0
2.09,19,4,7,2,12.9,0,1,810.0
13.89,18,2,7,0,12.4,0,1,759.0
2.69,17,5,5,0,7.5,1,1,678.0
10.28,17,3,5,0,17.2,0,1,818.0
2.79,19,5,5,0,8.8,1,1,690.0
7.33,16,3,4,0,10.6,0,0,376.0
13.49,6,2,4,0,8.4,0,0,518.0
5.0,15,3,4,2,24.5,0,0,485.0
18.65,7,4,6,3,20.4,0,0,423.0
10.89,21,3,4,4,14.1,0,0,358.0
3.12,17,6,7,0,12.4,1,1,735.0
2.25,15,3,2,1,15.7,0,0,478.0
3.9,8,2,6,0,8.4,0,1,717.0
7.08,14,0,4,0,8.7,0,0,454.0
19.79,10,2,7,1,15.4,0,1,772.0
22.19,17,0,8,0,14.1,0,1,650.0
4.85,16,0,3,1,9.6,0,0,463.0
4.73,13,2,5,3,14.0,0,0,487.0
12.13,9,2,7,0,14.8,0,1,718.0
12.07,14,6,3,4,13.2,1,0,413.0
16.77,12,5,5,0,10.1,1,0,361.0
17.06,19,5,7,5,26.2,1,1,709.0
3.67,19,3,4,1,9.4,0,1,785.0
1.85,18,0,5,0,7.7,0,1,787.0
11.0,9,5,6,0,10.2,1,1,665.0
8.55,6,3,3,0,5.0,0,0,350.0
1.01,20,3,8,2,15.8,0,1,876.0
1.8,23,4,4,0,4.3,0,0,483.0
10.64,7,1,4,2,23.5,0,0,497.0
6.63,17,3,5,0,9.2,0,1,642.0
10.81,11,4,4,5,17.8,0,0,368.0
2.94,7,4,3,0,10.0,0,0,309.0
11.34,23,3,2,1,8.6,0,0,293.0
9.31,20,6,6,2,17.1,1,1,680.0
11.91,22,6,4,0,18.2,1,0,306.0
5.13,7,0,4,0,6.6,0,0,415.0
4.29,13,0,4,1,8.1,0,0,439.0
2.09,19,3,6,1,10.6,0,1,811.0
5.81,17,5,6,2,19.0,1,1,815.0
14.84,12,3,3,0,7.1,0,0,258.0
17.55,14,1,5,3,15.5,0,0,470.0
2.71,6,3,5,3,12.2,0,0,526.0
7.08,16,6,4,2,18.5,1,0,308.0
19.98,19,1,7,0,12.8,0,1,777.0
21.72,0,3,5,0,8.9,0,0,391.0
5.63,8,4,8,5,21.4,0,1,920.0
15.7,14,2,6,2,16.6,0,0,320.0
13.99,15,0,3,1,10.2,0,0,443.0
13.24,10,4,8,3,18.4,0,1,865.0
1.55,5,5,3,0,6.6,1,0,351.0
4.62,18,4,7,2,14.1,0,1,642.0
6.53,8,4,6,1,11.1,0,1,764.0
6.39,17,4,7,3,25.0,0,1,798.0
7.02,15,2,6,2,15.4,0,0,578.0
23.24,12,0,2,0,18.6,0,0,271.0
5.78,15,6,2,0,4.1,1,0,371.0
9.61,17,1,7,3,23.7,0,1,923.0
9.37,15,5,3,2,9.3,1,0,341.0
7.09,15,3,3,0,5.2,0,0,456.0
2.87,12,3,6,5,18.1,0,0,513.0
7.8,12,0,3,0,8.7,0,0,349.0
0.99,13,6,3,0,5.0,1,0,380.0
10.28,12,3,7,5,30.0,0,0,533.0
0.8,12,5,2,1,4.6,1,0,241.0
9.65,8,5,6,3,15.4,1,1,713.0
4.43,17,0,8,3,18.3,0,1,838.0
3.24,7,6,3,1,9.6,1,0,454.0
12.26,20,4,6,0,15.0,0,1,814.0
5.27,16,1,5,3,14.2,0,0,466.0
7.51,6,4,4,1,9.9,0,0,372.0
1.61,17,4,6,1,9.5,0,1,834.0
18.4,10,4,7,1,14.6,0,1,842.0
8.05,20,2,6,0,9.0,0,1,786.0
8.03,20,6,7,0,20.0,1,1,673.0
10.44,19,1,7,1,13.1,0,1,716.0
0.5,15,3,5,2,25.0,0,0,518.0
19.6,20,5,6,0,14.6,1,1,663.0
5.62,17,0,5,0,7.7,0,1,730.0
18.85,19,2,7,0,13.9,0,1,813.0
5.47,8,3,6,2,12.2,0,1,850.0
4.54,20,5,6,0,12.7,1,1,720.0
9.95,17,5,6,1,12.4,1,1,725.0
26.22,9,5,8,2,20.1,1,1,611.0
15.69,23,2,5,0,9.9,0,0,369.0
10.72,17,3,5,1,21.2,0,1,727.0
9.84,20,0,8,3,22.3,0,1,902.0
7.74,0,5,1,0,3.7,1,0,193.0
18.31,14,2,6,0,11.2,0,0,414.0
12.47,17,3,6,0,13.3,0,1,752.0
2.05,3,4,3,2,8.3,0,0,484.0
3.25,18,5,9,3,27.1,1,1,779.0
10.97,17,0,6,1,11.7,0,1,805.0
2.77,9,5,6,5,17.8,1,1,735.0
8.01,17,2,6,2,16.4,0,1,761.0
13.17,7,2,4,0,8.8,0,0,381.0
10.0,18,0,7,0,10.8,0,1,855.0
2.39,19,5,5,1,22.9,1,1,691.0
3.42,13,3,3,1,6.3,0,0,315.0
10.22,13,0,4,1,8.0,0,0,357.0
24.42,11,0,6,1,16.6,0,0,389.0
6.83,10,5,6,0,12.5,1,1,807.0
13.48,19,0,6,0,12.4,0,1,778.0
10.06,9,3,7,1,16.5,0,1,769.0
4.39,11,4,5,2,15.7,0,0,487.0
13.58,9,6,8,2,16.5,1,1,835.0
1.56,17,1,5,0,8.8,0,1,765.0
12.93,18,2,9,3,25.4,0,1,878.0
10.49,8,1,6,0,11.0,0,1,739.0
4.74,9,6,3,0,3.9,1,1,666.0
3.0,7,4,2,2,6.5,0,0,388.0
5.09,8,6,8,4,21.6,1,1,874.0
4.12,11,0,7,4,21.1,0,0,641.0
6.02,18,4,6,0,8.8,0,1,814.0
5.51,14,0,3,0,3.4,0,0,376.0
4.74,6,0,2,2,10.3,0,0,340.0
1.49,16,3,5,2,12.2,0,0,484.0
2.62,18,2,7,1,13.1,0,1,797.0
15.03,11,2,2,0,15.0,0,0,317.0
4.85,8,0,7,1,20.1,0,1,834.0
6.11,18,3,5,0,7.2,0,1,783.0
5.28,5,2,4,0,12.3,0,0,398.0
18.58,18,6,5,1,14.2,1,1,561.0
4.04,18,5,5,0,7.0,1,1,615.0
3.8,19,3,7,2,14.7,0,1,952.0
10.65,7,5,0,1,8.3,1,0,284.0
8.47,7,4,5,0,11.1,0,0,378.0
10.86,19,3,8,0,12.1,0,1,879.0
10.39,13,6,3,3,22.2,1,0,361.0
13.82,11,4,4,1,9.5,0,0,539.0
2.33,15,3,5,3,13.5,0,0,528.0
9.96,6,3,4,0,9.2,0,0,439.0
3.82,17,5,7,1,16.2,1,1,802.0
1.04,21,5,4,4,12.4,1,0,510.0
10.34,17,3,6,0,9.8,0,1,735.0
9.93,12,1,4,0,16.1,0,0,510.0
7.29,21,4,4,3,23.5,0,0,464.0
13.98,17,3,6,0,11.1,0,1,727.0
3.84,6,6,3,0,4.3,1,0,310.0
11.52,17,6,8,5,22.4,1,1,865.0
6.54,6,0,1,0,5.0,0,0,334.0
6.92,9,6,5,1,9.9,1,1,782.0
1.23,16,6,3,2,12.2,1,0,453.0
14.07,8,6,5,2,11.6,1,1,672.0
9.67,6,3,3,0,8.8,0,0,329.0
11.22,16,1,6,0,10.9,0,0,500.0
3.41,9,4,7,3,19.2,0,1,755.0
8.9,14,6,4,2,11.0,1,0,397.0
6.52,9,3,8,0,15.9,0,1,783.0
10.02,17,6,4,0,6.9,1,1,703.0
8.62,19,1,7,1,14.5,0,1,732.0
20.92,7,5,5,0,9.2,1,0,244.0
16.89,18,0,8,2,22.6,0,1,860.0
5.98,8,5,10,4,29.0,1,1,912.0
10.33,9,6,5,0,7.7,1,1,609.0
5.6,10,4,10,4,26.2,0,1,939.0
13.73,8,4,8,2,16.7,0,1,887.0
6.73,6,2,4,2,10.0,0,0,510.0
5.02,18,6,8,4,20.0,1,1,796.0
8.82,18,0,7,0,12.3,0,1,757.0
16.05,23,2,5,3,16.3,0,0,377.0
14.44,20,0,7,0,14.3,0,1,789.0
5.25,12,1,1,0,2.1,0,0,399.0
19.76,7,3,4,1,20.8,0,0,419.0
3.58,1,2,4,0,14.2,0,0,393.0
4.55,14,2,5,2,12.8,0,0,593.0
13.35,19,1,7,0,11.7,0,1,645.0
1.05,9,2,7,0,8.9,0,1,871.0
7.52,8,3,7,1,12.0,0,1,825.0
5.96,12,1,4,0,7.9,0,0,447.0
20.49,19,6,4,0,8.0,1,1,537.0
3.05,12,6,1,0,9.6,1,0,284.0
3.35,17,6,7,4,19.0,1,1,822.0
22.3,12,0,5,2,16.9,0,0,413.0
6.01,10,3,5,1,8.7,0,1,665.0
15.65,12,5,2,1,8.6,1,0,368.0
5.3,18,2,7,1,11.7,0,1,860.0
4.41,18,1,8,0,12.4,0,1,833.0
16.15,12,4,3,0,5.3,0,0,353.0
25.75,9,0,7,1,15.0,0,1,840.0
16.96,7,4,4,0,11.7,0,0,336.0
5.04,0,3,4,3,13.8,0,0,425.0
7.29,7,4,4,0,5.6,0,0,457.0
3.48,8,4,7,1,11.5,0,1,857.0
4.0,17,3,5,0,7.5,0,1,704.0
3.83,18,4,9,2,22.2,0,1,975.0
5.4,18,0,10,4,22.8,0,1,968.0
8.15,17,6,4,0,5.3,1,1,577.0
7.5,23,0,4,0,6.7,0,0,438.0
12.11,21,6,2,1,5.8,1,0,293.0
8.45,9,6,6,0,8.5,1,1,670.0
11.35,7,5,1,0,1.4,1,0,254.0
12.57,7,5,4,1,17.2,1,0,379.0
5.11,19,0,8,0,11.8,0,1,881.0
6.63,7,6,1,0,3.5,1,0,265.0
40.0,10,3,8,0,22.2,0,1,684.0
4.78,14,2,5,0,7.3,0,0,455.0
11.78,16,4,4,3,12.5,0,0,520.0
2.48,16,3,2,0,5.8,0,0,430.0
12.81,18,2,8,0,13.6,0,1,778.0
4.18,15,2,4,2,30.6,0,0,526.0
7.7,19,0,6,2,12.3,0,1,908.0
2.1,7,6,1,0,0.8,1,0,316.0
7.15,19,4,9,1,16.8,0,1,873.0
7.26,15,2,6,1,10.3,0,0,539.0
6.45,8,5,5,0,6.7,1,1,628.0
10.09,22,4,2,0,3.1,0,0,370.0
15.27,20,0,7,1,13.6,0,1,895.0
3.34,19,1,8,0,15.2,0,1,884.0
6.57,20,1,7,0,9.6,0,1,892.0
2.25,10,0,8,1,13.4,0,1,853.0
1.36,8,5,6,0,7.5,1,1,676.0
8.37,8,1,5,0,11.3,0,1,826.0
3.12,19,5,4,0,6.8,1,1,549.0
7.45,18,3,7,3,15.9,0,1,863.0
8.61,22,0,4,2,13.6,0,0,514.0
1.62,19,5,4,0,4.4,1,1,692.0
9.54,16,1,3,0,6.0,0,0,253.0
14.79,7,6,5,5,22.0,1,0,339.0
11.07,8,0,7,1,14.7,0,1,797.0
3.41,13,4,5,1,13.3,0,0,507.0
7.11,18,2,7,0,10.6,0,1,827.0
7.7,8,3,6,0,10.0,0,1,773.0
6.66,20,5,5,0,7.0,1,1,705.0
2.36,17,5,5,3,15.6,1,1,774.0
3.88,9,1,5,3,16.1,0,1,825.0
6.23,19,0,7,0,10.3,0,1,831.0
8.53,16,1,5,2,15.4,0,0,437.0
4.76,18,5,7,3,16.3,1,1,814.0
1.19,10,3,7,3,14.8,0,1,826.0
4.99,11,5,0,0,9.3,1,0,295.0
20.9,2,3,5,0,12.7,0,0,412.0
9.59,14,3,6,4,30.2,0,0,544.0
8.36,18,0,7,0,12.7,0,1,835.0
